Year,Month,Day,Tmax(¡C),Tmin(¡C),PrecTotal (mm),Tavg
2044,5,20,12.00625992,6.146152496,0,9.076206207
2044,5,21,10.0258522,-1.37240231,1.006624222,4.326724946
2044,5,22,8.936130524,1.230686069,0.259792089,5.083408296
2044,5,23,12.16940689,-2.843380213,4.589139462,4.663013339
2044,5,24,11.06451797,-1.886959195,8.493566513,4.58877939
2044,5,25,6.404483795,0.132877201,0.057438985,3.268680498
2044,5,26,11.15600967,-3.147670984,0,4.004169345
2044,5,27,13.17282486,3.306308508,1.412398934,8.239566684
2044,5,28,12.31015396,3.895328283,0,8.102741122
2044,5,29,11.59766006,3.000888586,0.006914323,7.299274325
2044,5,30,9.260196686,1.486575961,0,5.373386323
2044,5,31,8.582279205,1.507663608,0.23442927,5.044971406
2044,6,1,8.895847321,0.882602513,1.90550518,4.889224917
2044,6,2,8.652896881,3.439273596,9.178822517,6.046085238
2044,6,3,9.474002838,1.822330356,0.070710033,5.648166597
2044,6,4,8.090305328,-3.144283533,0,2.473010898
2044,6,5,10.13736343,-1.573909879,0,4.281726778
2044,6,6,11.82684708,-0.422847897,0,5.70199959
2044,6,7,10.62659073,0.678958714,0.033972785,5.652774721
2044,6,8,6.780521393,-1.062099576,0,2.859210908
2044,6,9,8.006961823,-0.687099636,0.200977057,3.659931093
2044,6,10,9.609500885,1.446964145,0,5.528232515
2044,6,11,8.036502838,0.875095189,0.041032419,4.455799013
2044,6,12,8.605594635,-0.764827907,0.203676105,3.920383364
2044,6,13,9.22977066,3.699741125,0.084902078,6.464755893
2044,6,14,10.74420547,-2.036556482,0,4.353824496
2044,6,15,12.82040787,-0.26693359,8.482837677,6.276737139
2044,6,16,11.25882339,-1.292446256,0.055271711,4.98318857
2044,6,17,10.13983536,2.423404455,1.03604126,6.281619906
2044,6,18,6.911930084,3.039066076,0,4.97549808
2044,6,19,6.942691803,1.757816195,0.210156038,4.350253999
2044,6,20,6.332370758,3.474490881,0.038169749,4.90343082
2044,6,21,5.988620758,2.404147863,0.274592876,4.196384311
2044,6,22,8.211765289,2.2575109,4.247180462,5.234638095
2044,6,23,10.85373306,1.471256137,2.228981018,6.1624946
2044,6,24,9.392398834,2.212650061,0.166087493,5.802524447
2044,6,25,12.99728775,-0.875118434,0.040049329,6.061084658
2044,6,26,17.24835587,4.843845367,0,11.04610062
2044,6,27,17.33264542,7.510440826,0,12.42154312
2044,6,28,15.53372574,4.64056778,0,10.08714676
2044,6,29,16.41052628,6.866886139,1.969418049,11.63870621
2044,6,30,13.9321022,3.323581457,0.053071,8.62784183
2044,7,1,19.65839005,4.040744781,59.25558472,11.84956741
2044,7,2,21.0458107,9.290622711,0.355401039,15.16821671
2044,7,3,17.00165176,5.074680328,0.27299127,11.03816605
2044,7,4,13.67160416,6.15353775,0.053390324,9.912570953
2044,7,5,14.32709122,1.710086703,0,8.01858896
2044,7,6,12.85412979,6.919864655,0,9.886997223
2044,7,7,16.68155289,1.052005649,0,8.866779268
2044,7,8,17.72189713,12.26840591,0,14.99515152
2044,7,9,18.56232071,6.496341705,0.557793796,12.52933121
2044,7,10,14.10461807,6.763767242,1.542912483,10.43419266
2044,7,11,15.00522232,9.643436432,8.876461029,12.32432938
2044,7,12,13.93051529,6.809391022,4.065749168,10.36995316
2044,7,13,16.15924454,6.649784088,13.95482445,11.40451431
2044,7,14,18.3938942,7.872409821,4.578513145,13.13315201
2044,7,15,17.07101822,5.126499176,63.42481613,11.0987587
2044,7,16,14.95279312,7.522159576,0.469906628,11.23747635
2044,7,17,17.01324844,7.625095367,0.090866722,12.31917191
2044,7,18,15.385746,8.685764313,0,12.03575516
2044,7,19,21.68100357,5.54327774,0.116974324,13.61214066
2044,7,20,20.29318619,13.44104385,1.868520856,16.86711502
2044,7,21,18.79343033,12.9513588,4.233717442,15.87239456
2044,7,22,17.3600502,7.712619781,7.30553484,12.53633499
2044,7,23,12.92425919,7.334537506,51.78517151,10.12939835
2044,7,24,14.07251358,7.67786026,10.21926308,10.87518692
2044,7,25,16.67407608,8.85754776,0,12.76581192
2044,7,26,17.85055923,9.381778717,0,13.61616898
2044,7,27,17.44903946,9.457126617,0,13.45308304
2044,7,28,20.75040054,8.287326813,0,14.51886368
2044,7,29,21.40701675,12.82611465,0,17.1165657
2044,7,30,20.47067642,9.488651276,0.301509321,14.97966385
2044,7,31,15.9324379,8.708744049,0.827979445,12.32059097
2044,8,1,17.8527565,6.360874176,0,12.10681534
2044,8,2,18.42737198,7.342319489,0,12.88484573
2044,8,3,20.19864273,7.446292877,0,13.8224678
2044,8,4,19.79626846,11.00601578,0,15.40114212
2044,8,5,19.52624893,13.10913467,0.410809755,16.3176918
2044,8,6,19.64197159,11.6484108,0.241909921,15.64519119
2044,8,7,19.47159195,6.264377594,47.35690308,12.86798477
2044,8,8,18.62274551,7.473270416,7.359925747,13.04800797
2044,8,9,17.82245255,10.71606827,2.449409008,14.26926041
2044,8,10,15.07779312,8.921878815,0.277719676,11.99983597
2044,8,11,15.38168716,8.281803131,0.046852876,11.83174515
2044,8,12,20.38638687,7.889011383,0,14.13769913
2044,8,13,19.93725967,13.01105118,0.296396822,16.47415543
2044,8,14,17.95273209,7.021121979,1.590587139,12.48692703
2044,8,15,15.94644547,7.627841949,0.829687119,11.78714371
2044,8,16,18.1246376,10.37106705,1.037662268,14.24785233
2044,8,17,19.81094742,7.952701569,0,13.88182449
2044,8,18,21.04413223,12.31900406,0.666281343,16.68156815
2044,8,19,17.66058731,8.585666656,2.140717506,13.12312698
2044,8,20,13.62842178,9.1758461,0.329585433,11.40213394
2044,8,21,11.69751358,8.201236725,0.202206016,9.949375153
2044,8,22,12.06424332,8.868717194,1.020465374,10.46648026
2044,8,23,13.52090836,8.042881012,12.94435883,10.78189468
2044,8,24,13.93353653,9.303104401,0.352857977,11.61832047
2044,8,25,12.96835709,9.916385651,0.294506729,11.44237137
2044,8,26,12.41586685,9.41034317,0.889708221,10.91310501
2044,8,27,10.71051407,6.080570221,0.808889389,8.395542145
2044,8,28,17.52887344,5.246768951,0.413897276,11.3878212
2044,8,29,18.72787857,6.364597321,0.408676207,12.54623795
2044,8,30,10.12982559,6.287998199,1.283305526,8.208911896
2044,8,31,10.67425919,5.608005524,1.682397127,8.141132355
2044,9,1,11.53390884,6.343784332,1.393686533,8.938846588
2044,9,2,16.70868301,7.047245026,0.025179299,11.87796402
2044,9,3,14.06952286,6.040927887,0.054415353,10.05522537
2044,9,4,12.90018082,5.530490875,4.15221405,9.215335846
2044,9,5,13.8690834,6.862613678,11.01134777,10.36584854
2044,9,6,10.99933243,4.754673004,0,7.877002716
2044,9,7,15.8497963,5.124851227,0,10.48732376
2044,9,8,14.3093605,9.80386734,22.09891701,12.05661392
2044,9,9,14.22836685,5.958072662,0,10.09321976
2044,9,10,14.29397964,3.569431067,0,8.931705356
2044,9,11,16.25580215,6.04291153,0,11.14935684
2044,9,12,21.57806778,8.849155426,0,15.2136116
2044,9,13,22.1640358,15.74954605,0,18.95679092
2044,9,14,17.97842789,11.60507584,0.651726961,14.79175186
2044,9,15,18.54614639,11.95776749,3.610770464,15.25195694
2044,9,16,17.8716774,4.741764069,0,11.30672073
2044,9,17,8.194278717,3.666385412,0.022295063,5.930332065
2044,9,18,8.418430328,3.218539953,0.116218351,5.818485141
2044,9,19,10.36655045,5.20508194,6.538967133,7.785816193
2044,9,20,10.01700211,5.472904205,0,7.744953156
2044,9,21,9.998569489,4.799869537,0.462764442,7.399219513
2044,9,22,10.50247574,3.682498693,0,7.092487216
2044,9,23,10.21829605,5.895175934,0,8.056735992
2044,9,24,8.783267975,4.736850739,0,6.760059357
2044,9,25,9.700687408,3.839603186,0.095499583,6.770145297
2044,9,26,9.114139557,5.576450348,0.331243724,7.345294952
2044,9,27,8.018650055,4.185642242,0,6.102146149
2044,9,28,6.454319,2.856204748,0.333645225,4.655261874
2044,9,29,7.261875153,3.255283117,4.150625229,5.258579135
2044,9,30,6.912326813,2.392307043,0,4.652316928
2044,10,1,6.258304596,1.336154819,0.052832086,3.797229707
2044,10,2,10.0513649,2.372653723,0.237116665,6.212009311
2044,10,3,11.46622086,6.679294586,4.896081924,9.072757721
2044,10,4,10.90857315,3.675021887,8.441428185,7.291797519
2044,10,5,6.790195465,2.883731604,2.522711039,4.836963534
2044,10,6,5.161502838,1.556583285,0.052192122,3.359043062
2044,10,7,7.302829742,-0.456844479,0,3.422992632
2044,10,8,8.260349274,3.480594397,0.399820507,5.870471835
2044,10,9,10.46179581,1.722019076,1.465831399,6.091907442
2044,10,10,9.234409332,3.680301428,1.000581145,6.45735538
2044,10,11,7.864017487,1.241855502,44.12498856,4.552936494
2044,10,12,5.047489166,1.186618686,0,3.117053926
2044,10,13,4.846500397,-0.114650875,0.492766052,2.365924761
2044,10,14,6.135257721,0.976657689,1.675252318,3.555957705
2044,10,15,10.06555557,1.471439242,38.26390839,5.768497407
2044,10,16,5.605258942,0.241550297,0,2.923404619
2044,10,17,5.356204987,-1.169704556,0,2.093250215
2044,10,18,8.068973541,0.171481937,0,4.120227739
2044,10,19,10.99759293,3.287326574,0,7.14245975
2044,10,20,13.84518814,7.548984528,0,10.69708633
2044,10,21,11.34256363,-0.602596462,6.020977974,5.369983584
2044,10,22,5.74539566,1.895053744,0.678934813,3.820224702
2044,10,23,6.967594147,-0.063015133,7.597118378,3.452289507
2044,10,24,12.38156509,2.486301184,1.204910636,7.433933139
2044,10,25,8.476779938,1.908176303,0.093324125,5.19247812
2044,10,26,5.154758453,-1.116298795,0.068761095,2.019229829
2044,10,27,3.863223791,-0.405788571,0.283009797,1.72871761
2044,10,28,3.494693518,-1.844448209,0.363265216,0.825122654
2044,10,29,1.93844974,-1.517665982,7.245482445,0.210391879
2044,10,30,2.994083166,-0.589718044,1.429545999,1.202182561
2044,10,31,1.560947299,-1.078518033,11.65695477,0.241214633
2044,11,1,10.1893959,-3.945369959,33.93742752,3.122012973
2044,11,2,11.55224991,4.488773346,16.46948624,8.020511627
2044,11,3,8.080814362,-5.739284515,2.162909508,1.170764923
2044,11,4,-0.724636257,-6.328304291,0,-3.526470274
2044,11,5,-3.059078455,-4.822963715,2.872890711,-3.941021085
2044,11,6,-2.025020838,-6.588466644,0.457888365,-4.306743741
2044,11,7,-2.025234461,-5.41411972,0.190082133,-3.719677091
2044,11,8,-0.407528073,-4.690120697,1.617314339,-2.548824385
2044,11,9,0.265048832,-4.685787201,19.34434128,-2.210369185
2044,11,10,0.918491185,-2.390896082,2.169023991,-0.736202449
2044,11,11,0.518588841,-7.45708847,8.560585022,-3.469249815
2044,11,12,-1.01089108,-7.188808441,0.006953637,-4.099849761
2044,11,13,0.697269261,-4.1784935,0.258938193,-1.740612119
2044,11,14,-1.66714108,-5.2097435,2.760671139,-3.43844229
2044,11,15,-2.422115564,-5.25851059,1.816915751,-3.840313077
2044,11,16,-2.421047449,-5.781124115,0.847269773,-4.101085782
2044,11,17,-2.302059412,-9.218044281,0.31357193,-5.760051847
2044,11,18,-1.761287808,-8.222286224,1.047561765,-4.991787016
2044,11,19,-1.790493131,-7.090114594,0.191249251,-4.440303862
2044,11,20,-1.579616666,-5.282985687,1.587635517,-3.431301177
2044,11,21,-1.619472623,-5.514308929,2.404930592,-3.566890776
2044,11,22,-2.111049891,-11.47579575,10.24000359,-6.793422818
2044,11,23,-7.25295639,-12.38494492,0,-9.818950653
2044,11,24,-8.861721039,-12.03069687,1.433131933,-10.44620895
2044,11,25,-8.56521225,-12.33373642,0.128499597,-10.44947433
2044,11,26,-8.878780365,-12.46068954,0.985414624,-10.66973495
2044,11,27,-8.600826263,-13.30651474,0.191780448,-10.9536705
2044,11,28,-7.181301117,-14.40591049,0.75354445,-10.7936058
2044,11,29,-5.126674652,-9.637599945,14.84777641,-7.382137299
2044,11,30,-5.342464447,-6.833950043,0,-6.088207245
2044,12,1,-5.851528168,-15.10586166,0.04684579,-10.47869492
2044,12,2,-8.588832855,-14.97384262,0.046205644,-11.78133774
2044,12,3,-8.930049896,-13.75619125,0,-11.34312057
2044,12,4,-9.165493011,-11.47396469,0,-10.31972885
2044,12,5,-5.569332123,-16.4876976,0.182087764,-11.02851486
2044,12,6,-5.213588715,-7.795589447,0.191746324,-6.504589081
2044,12,7,-6.089015961,-16.02166367,0,-11.05533981
2044,12,8,-9.483150482,-12.60653305,0,-11.04484177
2044,12,9,-9.528377533,-12.42461777,0,-10.97649765
2044,12,10,-9.863185883,-16.57949448,0,-13.22134018
2044,12,11,-6.031612396,-19.27518845,0.038724311,-12.65340042
2044,12,12,-5.537563324,-17.49065781,0,-11.51411057
2044,12,13,-7.362880707,-17.61671066,0.062608242,-12.48979568
2044,12,14,-4.375270844,-11.3368187,9.513339043,-7.856044769
2044,12,15,-6.048763275,-13.47390366,0.003824175,-9.761333466
2044,12,16,-8.852687836,-13.41933823,0.423909366,-11.13601303
2044,12,17,-6.82793808,-14.3592186,0,-10.59357834
2044,12,18,-7.692684174,-11.95022202,0,-9.821453094
2044,12,19,-6.120601654,-13.43853378,0.091054581,-9.779567719
2044,12,20,-5.667324066,-9.119350433,0.240167469,-7.39333725
2044,12,21,-6.706600189,-9.564662933,0,-8.135631561
2044,12,22,-7.120693207,-9.729732513,0,-8.42521286
2044,12,23,-6.610836029,-10.32686996,0,-8.468852997
2044,12,24,-7.466457367,-14.57659531,0,-11.02152634
2044,12,25,-6.564998627,-15.89251328,2.178729296,-11.22875595
2044,12,26,-6.044368744,-9.942440033,1.030904293,-7.993404388
2044,12,27,-7.086391449,-9.404537201,10.67996979,-8.245464325
2044,12,28,-7.546596527,-9.982601166,0,-8.764598846
2044,12,29,-8.056301117,-11.81383896,0.411094964,-9.935070038
2044,12,30,-8.834407806,-13.93059921,0,-11.38250351
2044,12,31,-7.052822113,-14.75960922,0.02890354,-10.90621567
2045,1,1,-4.455989838,-8.244258881,0.878232121,-6.350124359
2045,1,2,-4.826503754,-10.41811752,0.014234703,-7.622310638
2045,1,3,-5.801204681,-11.26638412,0.402966797,-8.533794403
2045,1,4,-5.560146332,-14.3715477,6.34793663,-9.965847015
2045,1,5,-7.682216644,-11.67608261,2.02251792,-9.679149628
2045,1,6,-7.310726166,-15.73330307,0.793632388,-11.52201462
2045,1,7,-6.279781342,-11.87713242,0.658020556,-9.078456879
2045,1,8,-6.519527435,-11.03704453,0.099514715,-8.77828598
2045,1,9,-7.268550873,-17.66471481,0,-12.46663284
2045,1,10,-11.19036484,-15.93371201,0,-13.56203842
2045,1,11,-9.569484711,-17.10189438,0,-13.33568954
2045,1,12,-6.042079926,-14.65203476,0.061934561,-10.34705734
2045,1,13,-6.000576019,-14.29964828,0.691871464,-10.15011215
2045,1,14,-7.68719101,-14.16247177,0,-10.92483139
2045,1,15,-5.617275238,-11.37273788,0,-8.495006561
2045,1,16,-5.329250336,-18.4663353,0.824890256,-11.89779282
2045,1,17,-10.45806503,-15.78023911,0,-13.11915207
2045,1,18,-8.917140961,-15.29061508,4.438947678,-12.10387802
2045,1,19,-10.18542099,-17.95005417,0.859909236,-14.06773758
2045,1,20,-9.827358246,-17.27828598,0.029981036,-13.55282211
2045,1,21,-5.304805756,-15.28393173,0,-10.29436874
2045,1,22,-5.318904877,-25.36996078,0.454603314,-15.34443283
2045,1,23,-16.22143173,-20.83401108,0.02538839,-18.52772141
2045,1,24,-15.41106796,-22.26444626,0,-18.83775711
2045,1,25,-13.2102623,-21.83405685,0,-17.52215958
2045,1,26,-4.342861176,-20.51975632,2.805021524,-12.43130875
2045,1,27,-5.875026703,-10.55163193,0.070313916,-8.213329315
2045,1,28,-2.690487146,-16.46142197,1.572513819,-9.575954556
2045,1,29,-2.203579187,-16.84869003,0.389148474,-9.52613461
2045,1,30,-8.836330414,-23.87408066,0,-16.35520554
2045,1,31,-15.90752792,-21.36587143,0,-18.63669968
2045,2,1,-18.01180649,-23.91732407,0,-20.96456528
2045,2,2,-14.92238998,-23.74010849,0.326048821,-19.33124924
2045,2,3,-15.28731918,-28.23693466,0,-21.76212692
2045,2,4,-11.68447495,-29.21583176,4.139181137,-20.45015335
2045,2,5,-13.97265244,-20.36692429,0,-17.16978836
2045,2,6,-6.582820892,-25.03757858,1.624940872,-15.81019974
2045,2,7,-6.358516693,-24.24700546,0,-15.30276108
2045,2,8,-13.15884018,-16.91497421,0.264347285,-15.0369072
2045,2,9,-13.36263657,-17.09490585,1.341412187,-15.22877121
2045,2,10,-13.94607162,-23.16283798,0.034242287,-18.5544548
2045,2,11,-17.81650925,-23.96986008,0,-20.89318466
2045,2,12,-20.43822861,-27.0867424,0,-23.7624855
2045,2,13,-13.9804039,-28.56579208,0,-21.27309799
2045,2,14,-6.588954926,-22.37337875,0,-14.48116684
2045,2,15,-6.538448334,-26.49374008,0.180482164,-16.51609421
2045,2,16,-15.84136581,-18.74608994,0,-17.29372787
2045,2,17,-15.42895126,-20.82487106,0,-18.12691116
2045,2,18,-14.69616318,-21.21177292,0,-17.95396805
2045,2,19,-15.98897934,-21.68082809,0,-18.83490372
2045,2,20,-16.38280869,-24.13744736,0,-20.26012802
2045,2,21,-15.25237656,-19.43655014,0,-17.34446335
2045,2,22,-13.49251938,-19.63090134,0,-16.56171036
2045,2,23,-14.51852036,-21.13448715,0,-17.82650375
2045,2,24,-14.95898056,-26.27706528,0,-20.61802292
2045,2,25,-10.56618881,-23.92332077,1.781636,-17.24475479
2045,2,26,-11.15975571,-21.69955063,0,-16.42965317
2045,2,27,-10.76299667,-18.20342636,0.180513039,-14.48321152
2045,2,28,-11.12945175,-25.86388779,0,-18.49666977
2045,3,1,-14.39590073,-28.7232933,0.264811337,-21.55959702
2045,3,2,-14.83788681,-24.00602341,0.080907762,-19.42195511
2045,3,3,-17.77854538,-26.52459335,0,-22.15156937
2045,3,4,-0.692348659,-28.31811142,2.497383595,-14.50523004
2045,3,5,0.126376957,-4.502651215,0.064801775,-2.188137129
2045,3,6,0.359927982,-3.113888025,0,-1.376980022
2045,3,7,-0.552608669,-22.45130539,0,-11.50195703
2045,3,8,-9.254817963,-22.5656395,0,-15.91022873
2045,3,9,-7.274227142,-13.42086411,0.088463604,-10.34754562
2045,3,10,-9.540798187,-17.14260483,0,-13.34170151
2045,3,11,-12.60909653,-23.06106186,0,-17.83507919
2045,3,12,-6.219753265,-25.49374008,0.570518672,-15.85674667
2045,3,13,-5.380001068,-14.61858749,0,-9.999294281
2045,3,14,-8.800106049,-21.42181015,0,-15.1109581
2045,3,15,-4.287258148,-14.36193466,0,-9.324596405
2045,3,16,-0.448879391,-17.07223129,0,-8.760555342
2045,3,17,1.78598392,-6.074398041,1.252357244,-2.14420706
2045,3,18,-1.1008569,-20.93461227,0,-11.01773459
2045,3,19,-12.3248558,-21.38177109,0,-16.85331345
2045,3,20,-9.062160492,-22.79916,0,-15.93066025
2045,3,21,-0.804256618,-18.24879074,0,-9.526523679
2045,3,22,1.729770541,-5.076778412,1.317508698,-1.673503935
2045,3,23,0.697086155,-7.161128998,0,-3.232021421
2045,3,24,-1.693416715,-11.25097275,0,-6.472194731
2045,3,25,-5.399318695,-13.80025864,0.017632714,-9.599788666
2045,3,26,-9.388271332,-20.05154037,0,-14.71990585
2045,3,27,-13.79476547,-25.40771103,0,-19.60123825
2045,3,28,-1.551143765,-22.72477341,0,-12.13795859
2045,3,29,2.97891593,-11.14287949,1.973784924,-4.081981778
2045,3,30,0.312412113,-10.24465561,0,-4.966121748
2045,3,31,1.250156283,-9.310970306,0,-4.030407012
2045,4,1,1.353641391,-8.817531586,0,-3.731945097
2045,4,2,-1.703518033,-14.34423447,0,-8.02387625
2045,4,3,-1.554226041,-17.87293625,0,-9.713581145
2045,4,4,2.945346594,-9.405879974,0.00955028,-3.23026669
2045,4,5,3.540927649,-4.785610199,1.359305978,-0.622341275
2045,4,6,3.017123938,-9.320980072,0.082178965,-3.151928067
2045,4,7,-1.560482144,-9.940364838,0,-5.750423491
2045,4,8,1.835025668,-14.09804916,0,-6.131511748
2045,4,9,4.1367836,-3.038967371,0.331206441,0.548908114
2045,4,10,3.747531652,-8.907619476,1.482446671,-2.580043912
2045,4,11,2.300693274,-7.14748764,1.037037373,-2.423397183
2045,4,12,1.580173373,-11.20016098,0.36609441,-4.809993804
2045,4,13,-2.460659266,-11.25170517,0,-6.856182218
2045,4,14,-4.639034271,-13.37469101,0.009387894,-9.00686264
2045,4,15,-3.757534266,-12.55584335,0,-8.156688809
2045,4,16,0.105777591,-14.9272728,0,-7.410747603
2045,4,17,2.211063147,-4.972805023,0,-1.380870938
2045,4,18,1.632480502,-7.459651947,0,-2.913585722
2045,4,19,0.91376096,-8.938808441,0,-4.012523741
2045,4,20,1.547092319,-7.887203217,0,-3.170055449
2045,4,21,2.131992102,-7.296443939,0,-2.582225919
2045,4,22,3.313510656,-8.776912689,0,-2.731701016
2045,4,23,5.446109772,-6.324123383,0,-0.439006805
2045,4,24,4.887241364,-0.550167263,0,2.16853705
2045,4,25,4.879581451,-5.333065033,0,-0.226741791
2045,4,26,10.31869888,-5.492977142,0,2.41286087
2045,4,27,8.444644928,-4.548000336,0,1.948322296
2045,4,28,4.367588043,-3.680416346,0,0.343585849
2045,4,29,2.908481359,-2.259029627,0,0.324725866
2045,4,30,2.659213781,-4.803554535,0,-1.072170377
2045,5,1,2.105533361,-5.332485199,0.018889006,-1.613475919
2045,5,2,4.399662018,-3.838436365,0.049423568,0.280612826
2045,5,3,3.587009192,-6.79378891,0,-1.603389859
2045,5,4,2.726505041,-4.238552094,0,-0.756023526
2045,5,5,2.540439367,-6.818965912,0,-2.139263272
2045,5,6,4.760807037,-7.153713226,0,-1.196453094
2045,5,7,5.23657608,-1.62630856,0.005464956,1.80513376
2045,5,8,6.685703278,-4.612514496,0,1.036594391
2045,5,9,7.093967438,-0.366054684,4.981760025,3.363956377
2045,5,10,3.619937658,-6.055416107,0.553447247,-1.217739224
2045,5,11,1.286319613,-4.378780365,1.079820871,-1.546230376
2045,5,12,2.555820227,-3.735897303,0,-0.590038538
2045,5,13,2.183780432,-5.159633636,0.435807884,-1.487926602
2045,5,14,4.333683014,-4.180233002,0,0.076725006
2045,5,15,9.049930573,-5.18050766,0.490633339,1.934711456
2045,5,16,8.352268219,4.290561676,16.38051987,6.321414948
2045,5,17,6.690402985,0.879306614,0,3.7848548
2045,5,18,5.586582184,-0.106990963,0,2.73979561
2045,5,19,4.519657135,-1.030941129,0,1.744358003
2045,5,20,6.338748932,-3.453975916,1.699116707,1.442386508
2045,5,21,7.084812164,4.516544342,0,5.800678253
2045,5,22,6.862705231,1.197299838,0.890940309,4.030002534
2045,5,23,6.343479156,-1.062862515,0,2.640308321
